,number,active_ingredients,inactive_ingredients,name,price,review number,5 stars,4 stars,3 stars,2 stars,1 star
350,249475125,"['Calcium carbonate', 'sea salt', 'mustard seed powder', 'spearmint', 'eucalyptus', 'clove', 'oregano', 'peppermint', 'and wintergreen essential oils', 'bentonite clay', 'ionic minerals', 'and colloidal silver water.']",[],uncle harry's natural & fluoride-free remineralizing toothpaste - freshens breath & strengthens enamel - spearmint (3 oz. jar),$10.00 ,206,2,0,0,1,0
351,994145616,[''],[],"12-Pack Crest Tartar Protection Fresh Mint Gel, 6.4 oz. (Set of 12)",$35.03 ,89,1,0,0,0,0
352,11965127,"['Active Ingredient - Purpose:Sodium Fluoride 0.24% (0.15% w/v fluoride ion) - Anticavity.Inactive Ingredients: Sorbitol', 'Water', 'Hydrated Silica', 'PEG-12', 'Sodium Lauryl Sulfate', 'Flavor', 'Cellulose Gum', 'Tetrasodium Pyrophosphate', 'Cocamidopropyl Betaine', 'Sodium Saccharin', 'Methylcellulose', 'FD&C Blue No. 1.']",[],"Colgate Max Fresh Toothpaste with Mini Breath Strips, Cool Mint - 6.0 Ounce (Twin Pack)",$3.99 ,33,57,11,1,1,4
353,469220953,[''],[],Dental Herb Company Tooth & Gums Essentials Paste,$10.99 ,109,1,1,0,0,0
354,15580435,[' Sodium Fluoride 0.243% (0.15% W/V Fluoride Ion). '],"[' Sorbitol', 'Water', 'Hydrated Silica', 'disodium pytophosphate', 'Flavor', 'Sodium Lauryl Sulfate', 'Sodium Hydroxide', 'Alcohol (0.7%)', 'gum xanthan', 'Sodium Saccharin', 'Glycerin', 'Carbomer', 'Poloxamer 407', 'Polysorbate 80', 'Sodium Benzoate', 'Cetylpyridinium Chloride', 'Benzoic Acid', 'Mica', 'Titanium Dioxide', 'Blue 1', 'Yellow 5.']",Crest Complete Whitening + Scope Outlast Mint Toothpaste (Choose Count),$4.82 ,206,69,8,3,0,2
355,331476505,[''],[],"Hello Activated Charcoal + Acai Fluoride Free Toothpaste, Vegan & SLS Free, 4oz",$5.20 ,206,46,33,4,1,1
356,26965633,"['Calcium Carbonate', 'Aqua (Water)', 'Glycerin', 'Sodium Cocoyl Glutamate', 'Carrageenan', 'Aloe Barbadensis Leaf Juice (1)', 'Bambusa Arundinacea Stem Powder', 'Carum Petroselinum (Parsley) Extract', 'Citrus Grandis (Grapefruit) Seed Extract', 'Perilla Ocymoides Seed Extrac']",[],"JASON Healthy Mouth Tartar Control Fluoride-Free Toothpaste, 4.2 Ounce Tube",$9.09 ,206,12,5,0,1,0
357,886244429,[''],[],(4 Pack) ARM & HAMMER PeroxiCare Toothpaste 6.0 oz,$12.48 ,206,61,7,3,2,2
358,46008081,[''],[],"Archtek Maintenance Kit with full-sized Denture Brush, White 1 Each",$7.53 ,52,1,0,0,0,0
359,26965715,[''],[],"Tom's of Maine Whole Care with Fluoride Natural Toothpaste, Cinnamon-Clove 4.7 oz",$5.23 ,206,46,3,0,1,3
360,119510633,[''],[],"2 Pack - Baking Soda & Peroxide Toothpaste Whitening, Fresh Mint 8.20 oz",$13.38 ,89,115,28,5,3,3
361,26968789,"['Peppermint oil', 'salvia officinalis (sage) oil', 'vegetable glycerin', 'hydrated silica', 'water', 'sorbitol', 'xylitol', 'cocamidopropyl betaine', 'Aloe barbadensis leaf juice', 'cellulose gum', 'Calendula officnalis extract', 'Citrus grandis (grapefruit) seed extract', 'Echinacea angustifolia extract', 'Hydrastis canadensis (goldenseal) extract', 'titanium dioxide', 'gum xanthan', 'flavor', 'citric acid.']",[],"The Natural Dentist Fluoride-Free Toothpaste, Peppermint Sage, 5 Oz Tube",$8.21 ,206,5,1,0,1,0
362,457243848,[' Sodium Fluoride 0.243% (0.15% w/v fluoride ion). '],"[' Sorbitol', 'Water', 'Hydrated Silica', 'disodium pytophosphate', 'Flavor', 'Sodium Lauryl Sulfate', 'Sodium Hydroxide', 'Alcohol (0.7%)', 'gum xanthan', 'Sodium Saccharin', 'Glycerin', 'Carbomer', 'Poloxamer 407', 'Polysorbate 80', 'Sodium Benzoate', 'Cetylpyridinium Chloride', 'Benzoic Acid', 'Mica', 'Titanium Dioxide', 'Blue 1', 'Yellow 5.']",Crest Complete Whitening + Scope Outlast Mint Toothpaste 7.3 oz 5-Pack,$31.19 ,206,59,7,3,0,2
363,367231255,[''],[],"Sensodyne Repair and Protect Toothpaste, 5 pack. 3.4 oz Each .",$9.99 ,38,4,0,1,0,1
364,145787397,[''],[],"2 Pack Fresh'n Brite Dual-Layer Denture Toothpaste, 3.8 Oz Each",$14.66 ,128,1,0,0,0,0
365,863563926,[''],[],"4 Pack - Rembrandt Whitening Toothpaste Intense Stain, Mint 3.52 oz",$35.50 ,78,72,12,1,3,5
366,26960117,"['Purified Water', 'Bentonite Clay', 'Non-GMO Xylitol', 'Peppermint Essential Oil', 'Menthol', 'Sea Salt', 'Tea Tree Oil.']",[],"Redmond Earthpaste Toothpaste, Peppermint, 4 Oz",$8.69 ,206,3,0,0,0,0
367,862757283,[''],[],3 Pack - Crest Cavity Protection Toothpaste Gel Cool Mint 8.20 oz,$16.32 ,818,105,22,4,1,0
368,263300703,[''],[],"3 Pack Colgate My First Baby and Toddler Toothpaste, Fluoride Free, 1.75 oz each",$19.73 ,206,1,0,0,0,0
369,171739292,"['Calcium Carbonate', 'Sorbitol', 'Aqua (Water)', 'Glycerin', 'Silica', 'Sodium Lauroyl Glutamate', 'Xylitol', 'gum xanthan', 'Cyamopsis Tetragonoloba (Guar) Gum', 'Vitis Vinifera (Grape) Seed Oil', 'Glycyrrhiza Glabra (Licorice) Root*', 'Foeniculum Vulgare (Fennel)*', 'Eugenia Caryophyllus (Clove) Bud Oil*', 'Azadirachta lndica (Neem) Leaf*', 'Azadirachta lndica (Neem) Bark*', 'Mentha Piperita (Peppermint) Oil', 'Potassium Sorbate', 'Mentha Viridis {Spearmint) Oil', 'Ascorbic Acid', 'Organic Supercritical Extracts']",[],Organix South Theraneem Organix Neem Toothpaste Neem Therape with Mint,$10.92 ,206,20,3,1,0,0
370,176636592,[''],[],2 Pack - AIM Cavity Protection Gel Mint Toothpaste 6 oz Each,$8.15 ,1,1,0,0,0,0
371,42725649,[''],[],"Kiss My Face Triple Action fluoride Free Toothpaste Cool Mint Gel, 4.5 OZ",$8.25 ,14,14,0,0,0,0
372,895188014,['stannous fluoride'],[],Crest Gum Detoxify Deep Clean Fluoride Toothpaste 4-4.1 oz. Boxes,$16.42 ,682,269,78,19,7,3
373,133576816,"['Water (Aqua)', 'Glycerin', 'Silica', 'Xylitol', 'Erythritol', 'Lauryl Glucoside', 'Sodium Methyl Cocoyl Taurate', 'Zinc Citrate', 'Vaccinium Macrocarpon (Cranberry) Fruit Extract', 'Aloe Barbadensis Leaf Juice', 'gum xanthan', 'Cellulose Gum', 'Stevia Rebaudiana Leaf/Stem Powder', 'Flavor (Natural Peppermint)', 'Sodium Benzoate', 'Titanium Dioxide']",[],Xlear Spry Xylitol and Aloe Toothpaste - Peppermint 5 oz Paste,$8.51 ,206,42,7,4,3,0
374,363120666,[''],[],"Plaque HD Toothpaste,1 tube",$43.56 - $58.00,206,2,0,0,0,0
375,378852752,[''],[],"2 Pack - Nature's Gate Fluoride Free Toothpaste, Wintergreen Gel 5 oz",$14.75 ,2,6,3,0,4,0
376,983307365,"[' Stannous Fluoride (0.454%) (0.14% w/v Fluoride Ion). Purposes: Anticavity', 'Antigingivitis', 'Antisensitivity Toothpaste. ']","[' Water', 'Sorbitol', 'Hydrated Silica', 'Sodium Lauryl Sulfate', 'Carrageenan', 'Sodium Gluconate', 'Flavor', 'gum xanthan', 'Zinc Citrate', 'Stannous Chloride', 'Sodium Saccharin', 'Sodium Hydroxide', 'Sucralose', 'Titanium Dioxide.']","Crest Gum Detoxify Extra Fresh Toothpaste, 4.1 oz",$12.99 ,682,101,24,6,4,1
377,854865739,[''],[],"ME Medichoice Toothpaste with Fluoride 0.6oz, 5/PK",$16.95 ,206,1,0,0,0,0
378,783794874,"['Sorbitol', 'Hydrated Silica', 'Water', 'Glycerine', 'Sodium Lauryl Sulphate', 'Flavour', 'Sodium Carboxymethyl Cellulose', 'Sodium Benzoate', 'Extracts of Neem', 'Black Seed', 'Mint & Clove', 'Baking Soda', 'Sodium Saccharine', 'Titanium Dioxide', 'FD&C Yellow No. 5 & FD&C Blue No. 1.']",[],Essential Palace Neem 5 In 1 Fluoride Free Essential Toothpaste with Mint and Black Seed [Pack of 2 - White - 6.5 oz.],$17.00 ,206,3,0,0,0,0
379,10312104,"['Sorbitol', 'Water', 'Hydrated Silica', 'Tetrasodium', 'Pyrophosphate', 'PEG-6', 'disodium pytophosphate', 'Sodium Lauryl Sulfate', 'Flavor', 'Alcohol (0.7%)', 'Sodium Saccharin', 'Cellulose Gum', 'Glycerin', 'Carbomer', 'Polysorbate 80', 'Sodium Benzoate', 'Cetylpyridinium Chloride', 'Benzoic Acid', 'Titanium Dioxide']",[],Crest Complete Multi-Benefit Whitening + Scope Cool Peppermint Flavor Liquid Gel Toothpaste 4.6 Oz,$5.94 ,206,131,32,6,5,17
380,11965138,"['Active: Sodium Fluoride 0.243% - Anticavity Toothpaste; Inactive: Sorbitol', 'Water', 'Hydrated Silica', 'Tetrasodium Pyrophosphate', 'Peg-6', 'Flavor', 'Sodium Lauryl Sulfate', 'disodium pytophosphate', 'gum xanthan', 'Sodium Saccharin', 'Carbomer 956', 'Sucralose', 'Polyethylene', 'Iron Oxides', 'Titanium Dioxide', 'Blue 1 Aluminum Lake', 'Yellow 10 Aluminum Lake.']",[],"Crest Complete Multi-Benefit Whitening + Herbal Mint Expressions, Herbal Mint, 6.0 oz",$3.99 ,1,48,8,1,2,5
381,947482552,[''],[],"4 Pack - Crest Whitening Expressions Toothpaste, Extreme Herbal Mint 6 oz",$21.76 ,163,40,7,1,1,4
382,37398585,"['Xylitol', 'purified water', 'glycerin (coconut derived)', 'silica', 'organic strawberry flavor (fragaria chiloensis)', 'gum xanthan', 'organic calendula officinalis extract', 'potassium sorbate (naturally derived)', 'citric acid.Certified organic calendula officinalis extract.']",[],Jack N' Jill - Natural Toothpaste Fluoride-Free with Certified Organic Strawberry - 1.76 oz.,$11.58 - $14.81,206,4,0,0,0,0
383,980521313,[' Stannous Fluoride 0.454% (0.14% W/V Fluoride Ion) '],"[' Water', 'Sorbitol', 'Hydrated Silica', 'Sodium Lauryl Sulfate', 'Sodium Gluconate', 'Carrageenan', 'Flavor', 'gum xanthan', 'Zinc Citrate', 'Stannous Chloride', 'Sodium Saccharin', 'Sodium Hydroxide', 'Sucralose', 'Titanium Dioxide']","Crest Gum & Enamel Repair Toothpaste, Advanced Whitening, 4.1oz, Pack of 3",$14.97 ,89,1,0,0,0,0
384,107822749,[''],[],"4 Pack - Crest Gum & Enamel Repair Toothpaste For Gum Care Intensive Clean, 4.1 oz",$35.96 ,89,89,23,4,4,1
385,48658188,[''],[],Waterpik Cordless Dental Water Jet WP-360W 1 Each (Pack of 4),$149.37 ,565,1347,628,214,108,139
386,44605063,[''],[],Plus White Xtra Whitening Toothpaste Gel Cool Mint 3.50 oz (Pack of 3),$15.76 ,206,1,0,0,0,0
387,455584375,[''],[],Toms of Maine Luminous White Clean Mint Toothpaste,UNKNOWN,471,1,0,1,0,1
388,45022159,[''],[],Oral-B SATINtape Fresh Mint 27 Yards (Pack of 6),$18.11 ,60,2,0,0,0,0
389,226341593,[''],[],3 Pack - Plus White Smokers' Whitening Toothpaste 3.50 oz,$17.78 ,471,2,1,0,0,0
390,35764258,"['Active Ingredient ... Purpose.Sodium Monofluorophosphate 0.76% (0.13% w/v Fluoride Ion) ... Anticavity.Inactive Ingredients: Propylene Glycol', 'Calcium Pyrophosphate', 'Glycerin', 'PEG/PPG-116/66 Copolymer', 'PEG-12', 'PVP', 'Silica', 'Flavor', 'Sodium Lauryl Sulfate', 'Tetrasodium Pyrophosphate', 'Hydrogen Peroxide', 'disodium pytophosphate', 'Sodium Saccharin', 'Sucralose', 'BHT.']",[],"Colgate Optic White Whitening Toothpaste, Sparkling White - 5 ounce",$5.81 ,163,65,15,4,3,7
391,16627501,"['Active Ingredient - Purpose: Sodium Monofluorophosphate 0.76% (0.13% W/V Fluoride Ion) - Anticavity.Inactive Ingredients: Glycerin', 'Water', 'Calcium Carbonate', 'Hydrated Silica', 'Xylitol', 'Natural Flavor*', 'Sodium Lauryl Sulfate', 'Carrageenan', 'Zinc Citrate', 'Sodium Bicarbonate', 'Benzyl Alcohol.']",[],"Tom's of Maine Whole Care Toothpaste, Spearmint, 4.0oz",$13.61 ,206,37,6,1,1,2
392,44620481,[''],[],Listerine Essential Care Toothpaste Gel 4.20 oz (Pack of 2),$13.09 ,53,72,13,1,2,1
