,number,active_from_ingredients,inactive_from_ingredients,active_raw,inactive_raw,name,price
246,556620943,"['Active Ingredient - Purpose:Sodium Fluoride 0.243% (0.15% W/V Fluoride Ion) - Anticavity Toothpaste.Inactive Ingredients: Water', 'Sorbitol', 'Hydrated Silica', 'Disodium Pyrophosphate', 'Sodium Lauryl Sulfate', 'Flavor', 'Cellulose Gum', 'Sodium Hydroxide', 'Sodium Saccharin', 'Carbomer', 'Mica', 'Titanium Dioxide', 'Blue 1.']",[],,,"Crest 3D White Arctic Fresh Whitening Toothpaste, Icy Cool Mint, 6.4 Oz",$3.99 
247,44602598,['Sodium Fluoride 0.24%'],"['Sorbitol, Sodium Bicarbonate (Baking Soda), Hydrated Silica, Glycerin, Water, Tetrasodium Pyrophosphate, Sodium Lauroyl Sarcosinate, Flavor, Sodium Saccharin, Cellulose Gum, Sodium Lauryl Sulfate, Titanium Dioxide']",,,"3 Pack - ARM & HAMMER Advance White Baking Soda Toothpaste, Winter Mint 6 oz",$16.90 
248,571616817,"['Bentonite clay', 'calcium carbonate', 'colloidal silver water', 'sea salt', 'ionic minerals', 'pumice', 'mustard seed', 'essential oils of spearmint', 'peppermint', 'eucalyptus', 'clove', 'wintergreen', 'and oregano.']",[],,,Whitening Toothpaste Polish by Uncle Harry's Natural Products (2.5oz Toothpaste),$19.50 
249,566585953,"[' Sodium Fluoride 0.243% (0.15% W/V Fluoride Ion) Anticavity Toothpaste', '']","[' Sorbitol', 'Water', 'Hydrated Silica', 'Sodium Lauryl Sulfate', 'Trisodium Phosphate', 'Cellulose Gum', 'Flavor', 'Sodium Saccharin', 'Carbomer 956', 'Mica', 'Titanium Diozide', 'Blue 1.']",,"Glycerin, Hydrated Silica, Water, Propylene Glycol, Sodium Bicarbonate, Tetrasodium Pyrophosphate, Sorbitol, PEG-12, Flavor, Sodium Hydroxide, Sodium Lauryl Sulfate, Sodium Saccharin, Poloxamer 407, Xanthan Gum, Cellulose Gum, Calcium Peroxide, Titanium Dioxide, Blue 1",Crest Baking Soda & Peroxide Whitening with Tartar Protection Fresh Mint Flavor Toothpaste 6.4 oz.,$1.96 - $8.66
250,386227238,['Sodium Fluoride 0.243% (0.15% w/v Fluoride Ion)'],[],,"Sorbitol, Water, Hydrated Silica, PEG-6, Sodium Lauryl Sulfate, Flavor, Zinc Citrate, Cellulose Gum, Carrageenan, Sodium Saccharin, Hydroxyethylcellulose, Sodium Citrate, Stannous Chloride, Mica, Titanium Dioxide, Blue 1",Crest Complete Fluoride Toothpaste Whitening + Deep Clean Effervescent Mint - 5.4 oz,$8.54 
251,563124196,"['Calcium Carbonate', 'Glycerin', 'Water', 'Sodium Bicarbonate', 'Cellulose Gum', 'Bio-Saponins® (Yucca Schidigera Root Extract', 'Quillaja Saponaria Root Extract', 'Dioscorea Villosa (Wild Yam) Tuber Extract', 'Smilax Regelii Root Extract)', 'Mentha Piperita (Peppermint) Oil', 'Xylitol', 'Lysine', 'Xanthan', 'Calendula Officinalis Flower Extract', 'Echinacea Purpurea Flower/leaf Extract', 'Chamomilla Recutita (Matricaria) Flower Extract', 'Centella Asiatica Extract', 'Zanthoxylum Americanum Bark Extract', 'Origanum Vulgare Leaf Extract', 'Lavandula Angustifolia (Lavender) Oil', 'Syzygium Aromaticum (Clove) Bud Oil', 'Folic Acid', 'Olea Europaea (Olive) Leaf Extract', 'Thymus Vulgaris (Thyme) Flower/Leaf Oil', 'Eucalyptus Globulus Leaf Oil', 'Phytoplenolin® (Centipeda Cunninghamii Herb Extract)', 'Cinnamomum Zeylanicum Bark Oil', 'Citrus Grandis (Grapefruit) Seed Extract', 'Juglans Nigra (Black Walnut) Shell Extract', 'Ubiquinone (CoQ10)', 'Camellia Sinensis (Green Tea) Leaf Extract', 'Aloe Barbadensis Leaf Juice.']",[],,,Nature's Answer PerioBrite Toothpaste Cool Mint - 4 oz,$6.99 
252,567558170,[''],[],Sodium Fluoride 0.24% (0.15% w/v Fluoride Ion). Purpose: Anticavity.,"Sorbitol, Water, Hydrated Silica, PEG-12, Cellulose Gum, Sodium Lauryl Sulfate, Flavor, Sodium Saccharin, Mica, Titanium Dioxide, FD&C Red 40, D&C Red 33.","Colgate Kids Toothpaste with Anticavity Fluoride, Trolls™, 4.6 ounces (4 Pack)",$16.60 
253,803673811,[''],[],,,"Crest Gum Detoxify Toothpaste, Deep Clean (4.1 oz., 4 pk.)",$33.82 
254,566626097,[' Sodium Fluoride 0.243% (0.15% W/V Fluoride Ion). '],"[' Sorbitol', 'Water', 'Hydrated Silica', 'Disodium Pyrophosphate', 'Sodium Lauryl Sulfate', 'Flavor', 'Sodium Hydroxide', 'Alcohol (0.7%)', 'Xanthan Gum', 'Sodium Saccharin', 'Glycerin', 'Carbomer', 'Cellulose Gum', 'Polysorbate 80', 'Sodium Benzoate', 'Cetylpyridinium Chloride', 'Benzoic Acid', 'Titanium Dioxide', 'Blue 1', 'Yellow 5.']",,,"Crest Complete Whitening + Scope Minty Fresh Striped Toothpaste, 6.2 oz TWIN",$4.82 - $12.52
255,55317030,"['Sodium fluoride', 'sorbitol', 'water', 'hydrated silica', 'PEG-8', 'sodium lauryl sulfate', 'SD alcohol 38-B', 'flavor', 'cellulose gum', 'zinc citrate trihydrate', 'sodium saccharin', 'blue 1', 'mica', 'titanium dioxide.']",[],Sodium fluoride,"Inactive IngredientsSorbitol, Water, Hydrated Silica, PEG-8, Sodium Lauryl Sulfate, SD Alcohol 38-B, Flavor, Cellulose Gum, Zinc Citrate Trihydrate, Sodium Saccharin, Blue 1, Mica, Titanium Dioxide.","AIM Tartar Control Plus Mouthwash & Whitening Anticavity Fluoride Toothpaste , 5.5 oz",$6.61 
256,391854181,"['Organic Glycerin', 'Organic Aloe Barbadensis Leaf Juice', 'Hydrated Silica', 'Calcium Carbonate', 'Xanthan Gum', 'Sodium Bicarbonate (Baking Soda)', 'Potassium Cocoate (made with Organic Coconut Oil†)', 'Organic Mentha Piperita (Peppermint) Oil', 'Organic Mentha Arvensis (Menthol) Crystals', 'Organic Cocos Nucifera (Coconut) Flour†', 'Organic Cocos Nucifera (Coconut) Oil†', 'Tocopherol', 'Citric Acid', 'Organic Stevia Rebaudiana leaf Extract.†s.']",[],,,"Dr. Bronner's All-One Toothpaste Peppermint, 1.0 OZ",$7.75 
257,151764889,[' Sodium Fluoride (0.24%) (0.15% w/v Fluoride Ion). Purpose: Anticavity. '],"[' Sorbitol', 'Water', 'Hydrated Silica', 'PEG-12', 'Sodium Lauryl Sulfate', 'Flavor', 'Cellulose Gum', 'Tetrasodium Pyrophosphate', 'Cocamidopropyl Betaine', 'Sodium Saccharin', 'Mica', 'Titanium Dioxide', 'FD&C Red 40.']",,,Colgate Anticavity Fluoride Toothpaste Sparkling White Cinnamint with Cinnamon & Natural Mint Flavor Gel - Gluten Free,$8.99 
258,109642706,"['Glycerin', 'Aqua (Water) Hydrated silica', 'Calcium carbonate', 'Cellulose gum', 'Aroma (flavor)', 'Cyclomethicone', 'Sodium lauryl sulfate', 'Sodium Monofluorophosphate', 'Mica', 'CI 45430 (acid red 51)', 'Limonene', 'CI 75470 (Carmine)', 'Sodium methylparaben', 'CI 77491 (iron oxides)', 'Titanium dioxide', 'Sodium Propylparaben', 'Eugenol', 'Ammonium Hydroxide', 'Linallol.']",[],,,"Crest Toothpaste Kids Mickey Strawberry, 4.2 Oz",$13.99 
259,568286111,"['Glycerin', 'Aloe Barbadensis Leaf Juice (1)', 'Calcium Carbonate', 'Sodium Cocoyl Glutamate', 'Aqua (Water)', 'Cocos Nucifera (Coconut) Oil (1)', 'Ananas Sativus', 'Bambusa Arundinacea Stem Powder', 'Fragaria Vesca (Strawberry) Fruit Extract (1)', 'Cellulose Gum', 'Sodium Bicarbonate', 'Alcohol (1)', 'Natural Flavor']",[],,,Jason Natural Products Whitening Toothpaste - Coconut Cream - 4.2 oz,$5.10 
260,394526073,"['Purified Water', 'Xylitol', 'Calcium Glycerophosphate', 'Cellulose Gum (Thickening Agent)', 'Natural Strawberry & Banana Flavoring', 'Grapefruit Seed Extract', 'as a Preservative.']",[],,,"Brilliant Kids Toothpaste Gel by Spry, With Xylitol, Fluoride Free, Safe If Swallowed, Natural, Strawberry Banana",$6.81 
261,830941428,"['Aqua', 'Hydrated Silica', 'Sorbitol', 'Glycerin', 'PEG-8', 'Cellulose Gum', 'Sodium Lauryl Sulfate', 'Aroma', 'Disodium C-12-14 Pareth-2 Sulfosuccinate', 'PEG-60 Hydrogenated Castor Oil', 'Titanium Dioxide', 'Sodium Fluoride', 'Sodium Saccharin', 'Potassium Acesulfame', 'O-Cymen-5-Ol', 'Limonene', 'Linalool']",[],,,GUM Original White Toothpaste 75ml,$13.99 
262,199979637,"['Ingredients: ol 36% Sodium Fluoride 0.24% Other ingredients: Water', 'silica', 'glycerin', 'poloxamer', 'cellulose gum', 'flavor', 'anatase', 'Methocel', 'glycyrrhizin', 'sodium hydroxide']",[],,,"Squigle, Squigle Enamel Saver Toothpaste 4 oz",$18.81 
