,Unnamed: 0,active_ingredients,inactive_ingredients,name,price,active_smiles,inactive_smiles,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,RingCount,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_COO,fr_Ar_N,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_aldehyde,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_azo,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_halogen,fr_hdrzone,fr_phos_acid,fr_pyridine,fr_sulfonamd,fr_unbrch_alkane,fr_NH1,fr_Ndealkylation1,fr_quatN,fr_alkyl_halide,NumAliphaticCarbocycles,fr_Ar_NH,fr_Nhpyrrole,fr_epoxide,NumSaturatedCarbocycles,fr_Ar_OH,fr_ketone,fr_ketone_Topliss,fr_nitrile,fr_phenol,fr_phenol_noOrthoHbond,fr_urea,fr_Ndealkylation2,fr_methoxy,fr_lactone,fr_sulfide,fr_NH2,fr_para_hydroxylation,fr_Imine,fr_guanido,fr_phos_ester,fr_ArN,fr_furan,fr_hdrzine,fr_nitro,fr_priamide,fr_imidazole,fr_N_O,fr_imide,fr_sulfone,fr_SH,fr_thiocyan,fr_nitroso
17,17,['stannous fluoride'],"['water','sorbitol','hydrated silica','sodium lauryl sulfate','carrageenan','sodium gluconate','flavor','gum xanthan','zinc citrate','stannous chloride','sodium hydroxide','sodium saccharin','sucralose','titanium dioxide','fd&c blue no.1']","Crest Pro-Health Sensitive & Enamel Shield Toothpaste, 4.6 oz, Pack of 2",$4.97 ,['F[Sn]F'],"['O','C(C(C(C(C(CO)O)O)O)O)O','O.[O-2].[O-2].[Si+4]','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','CCC(=O)C1=C(C(=C(C=C1)F)C2CC2NC(=O)NC3=NC=C(C=C3)C#N)O.CC(=O)[O-].CC(=O)[O-].[Zn+2]','C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Na+]','flavor','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Zn+2].[Zn+2].[Zn+2]','Cl[Sn]Cl','[OH-].[Na+]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O','O=[Ti]=O','fd&c blue no.1']",228,39,90,9,10,2,1,3,81,34,114,4,58,8,9,1266,13,11,29,27,0,1,11,11,15,13,3,0,0,3,1,0,0,2,2,1,15,8,0,0,1,1,9,2,0,0,3,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18,"['potassium nitrate','sodium fluoride']","['water','hydrated silica','glycerin','sorbitol','peg-12','tetrapotassium pyrophosphate','pvm/ma copolymer','flavor','sodium lauryl sulfate','poloxamer 407','sodium hydroxide','sodium saccharin','cellulose gum','gum xanthan','titanium dioxide']","Colgate Sensitive Toothpaste, Complete Protection - Mint Clean Paste Formula (6 ounce, Pack of 3)",$13.25 ,"['[N+](=O)([O-])[O-].[K+]','[F-].[Na+]']","['O','O.[O-2].[O-2].[Si+4]','C(C(CO)O)O','C(C(C(C(C(CO)O)O)O)O)O','peg-12','[O-]P(=O)([O-])OP(=O)([O-])[O-].[K+].[K+].[K+].[K+]','COC=C.C1=CC(=O)OC1=O','flavor','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','CC1CO1.C1CO1','[OH-].[Na+]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','O=[Ti]=O']",181,33,78,10,10,1,0,1,69,28,97,1,43,8,8,1007,11,3,25,25,0,0,3,3,8,5,2,1,0,1,0,0,0,1,2,3,16,1,0,2,0,1,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,['sodium fluoride'],"['sorbitol','water','hydrated silica','disodium pytophosphate','sodium lauryl sulfate','flavor','sodium saccharin','sodium hydroxide','carbomer','gum xanthan','copernicia cerifera (carnauba) wax','cellulose gum','titanium dioxide','red 40']","Crest Plus Complete Whitening Fluoride Toothpaste, Cinnamon Rush, 6.0 oz",$2.58 ,['[F-].[Na+]'],"['C(C(C(C(C(CO)O)O)O)O)O','O','O.[O-2].[O-2].[Si+4]','OP(=O)([O-])OP(=O)(O)[O-].[Na+].[Na+]','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','flavor','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','[OH-].[Na+]','C=CC(=O)O','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','copernicia cerifera (carnauba) wax','CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]','O=[Ti]=O','CC1=CC(=C(C=C1S(=O)(=O)[O-])OC)N=NC2=C(C=CC3=C2C=CC(=C3)S(=O)(=O)[O-])O.[Na+].[Na+]']",187,34,77,7,7,4,0,4,66,29,97,1,46,6,6,1029,11,4,22,22,0,0,4,4,7,3,3,1,0,1,0,1,1,4,3,1,13,1,0,2,0,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,"['sodium monofluorophosphate','sorbitol','water','calcium carbonate','hydrated silica','glycerin','peg','sodium lauryl sulfate','cellulose gum','titanium dioxide','sodium bicarbonate','sodium saccharin','sodium benzoate','calcium carrageenan','blue 1 lake','red 30 lake']",[],"waterfresh Fluoride Toothpaste Kids Cavity Protection Bubble Mint, 4.6 OZ",$1.97 ,"['[O-]P(=O)([O-])F.[Na+].[Na+]','C(C(C(C(C(CO)O)O)O)O)O','O','C(=O)([O-])[O-].[Ca+2]','O.[O-2].[O-2].[Si+4]','C(C(CO)O)O','C(CO)O','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]','O=[Ti]=O','C(=O)(O)[O-].[Na+]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','C1=CC=C(C=C1)C(=O)[O-].[Na+]','calcium carrageenan','CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)O)C=C3)C5=CC=CC=C5S(=O)(=O)O.[Al]','red 30 lake']",[],157,24,55,1,2,6,0,6,45,20,73,4,38,0,0,844,8,1,16,16,1,0,2,6,6,4,3,1,5,1,1,0,0,6,1,0,0,1,0,0,0,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,"['sodium bicarbonate','peg','tetrasodium pyrophosphate','peg/ppg-116/66 copolymer','sodium carbonate peroxide','silica','sodium saccharin','water','sodium lauroyl sarcosinate','sodium lauryl sulfate','sodium fluoride']",[],"Arm & Hammer Advance White Extreme Whitening with Stain Defense, Fresh Mint, 6 oz Twin Pack (Packaging May Vary)",$2.99 - $5.44,"['C(=O)(O)[O-].[Na+]','C(CO)O','[O-]P(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]','peg/ppg-116/66 copolymer','C(=O)([O-])[O-].C(=O)([O-])[O-].OO.OO.OO.[Na+].[Na+].[Na+].[Na+]','O=[Si]=O','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','O','CCCCCCCCCCCC(=O)N(C)CC(=O)[O-].[Na+]','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','[F-].[Na+]']",[],97,11,39,1,1,1,0,1,35,9,58,0,27,0,0,506,2,1,2,2,0,0,1,7,6,5,2,0,0,2,0,0,0,1,1,0,0,1,0,2,0,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,['stannous fluoride'],"['glycerin','peg-8','hydrated silica','pentasodium triphosphate','flavor','sodium lauryl sulfate','titanium dioxide','polyacrylic acid','sodium saccharin','cocamidopropyl betaine']","Sensodyne Complete Protection Sensitivity Toothpaste for Sensitive Teeth, Extra Fresh, 3.4 ounces Twinpack",$10.24 ,['F[Sn]F'],"['C(C(CO)O)O','peg-8','O.[O-2].[O-2].[Si+4]','[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+]','flavor','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','O=[Ti]=O','C=CC(=O)O','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]']",94,7,33,1,1,1,0,1,26,5,50,2,35,0,0,512,2,2,3,3,0,0,2,2,4,3,2,0,0,2,0,0,0,1,1,0,0,2,0,3,0,1,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,23,"['sodium flouride','flouride ion']","['water','sorbitol','hydrated silica','disodium pytophosphate','sodium lauryl sulfate','flavor','cellulose gum','sodium hydroxide','sodium saccharin','carbomer','charcoal powder','sucralose','polysorbate 80','mica','titanium dioxide']","Crest 3D White Whitening Therapy Charcoal Deep Clean Fluoride Toothpaste, Invigorating Mint, 4.1 ounce",$6.97 - $11.97,"['[F-].[Na+]','flouride ion']","['O','C(C(C(C(C(CO)O)O)O)O)O','O.[O-2].[O-2].[Si+4]','OP(=O)([O-])OP(=O)(O)[O-].[Na+].[Na+]','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','flavor','CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]','[OH-].[Na+]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','C=CC(=O)O','charcoal powder','C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O','CCCCCCCCC=CCCCCCCCC(=O)OCCOCC(C1C(CC(O1)OCCO)OCCO)OCCO','[O-2].O=[Al]O[Al]=O.O=[Si]=O.[K+].[K+]','O=[Ti]=O']",164,28,62,4,4,1,0,1,52,23,84,1,62,3,3,917,5,2,19,19,0,0,2,2,5,3,1,1,2,1,0,0,0,1,1,1,9,4,0,2,0,1,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,24,['sodium fluoride'],"['sorbitol','water','hydrated silica','peg-12','sodium lauryl sulfate','flavor','cellulose gum','tetrasodium pyrophosphate','cocamidopropyl betaine','sodium saccharin','methylcellulose','titanium dioxide','fd&c blue no.1','fd&c yellow no 5']","Colgate Max Fresh Toothpaste with Mini Breath Strips, Clean Mint - 6 Ounce (3 Pack)",$5.92 ,['[F-].[Na+]'],"['C(C(C(C(C(CO)O)O)O)O)O','O','O.[O-2].[O-2].[Si+4]','peg-12','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','flavor','CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]','[O-]P(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]','CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','COCC1C(C(C(C(O1)OC2C(OC(C(C2OC)OC)OC3C(OC(C(C3OC)OC)OC)COC)COC)OC)OC)OC','O=[Ti]=O','fd&c blue no.1','fd&c yellow no 5']",152,17,56,4,4,1,0,1,48,13,71,1,58,3,3,857,5,2,11,11,0,0,2,2,5,4,2,1,0,2,0,0,0,1,1,0,16,1,0,2,0,1,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,"['stannous fluoride','glycerin','peg','hydrated silica','pentasodium triphosphate','sodium lauryl sulfate','titanium dioxide','polyacrylic acid','sodium saccharin','cocamidopropyl betaine']",[],"Sensodyne Repair & Protect Extra Fresh Fluoride Toothpaste for Sensitive Teeth, 3.4 ounces",$5.72 ,"['F[Sn]F','C(C(CO)O)O','C(CO)O','O.[O-2].[O-2].[Si+4]','[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+]','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','O=[Ti]=O','C=CC(=O)O','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]']",[],98,9,35,1,1,1,0,1,28,7,52,2,36,0,0,538,2,2,5,5,0,0,2,2,4,3,2,0,0,2,0,0,0,1,1,0,0,2,0,3,0,1,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,"['potassium nitrate','sodium fluoride']","['water','sorbitol','hydrated silica','glycerin','peg-8','cocamidopropyl betaine','flavor','gum xanthan','sodium saccharin','titanium dioxide','sodium hydroxide']","Sensodyne Pronamel Fresh Wave Fluoride Toothpaste to Strengthen and Protect Enamel, 8 ounces Twinpack (4 oz)",$5.72 - $10.24,"['[N+](=O)([O-])[O-].[K+]','[F-].[Na+]']","['O','C(C(C(C(C(CO)O)O)O)O)O','O.[O-2].[O-2].[Si+4]','C(C(CO)O)O','peg-8','CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]','flavor','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','O=[Ti]=O','[OH-].[Na+]']",139,28,58,7,7,1,0,1,48,23,68,0,39,6,6,790,8,3,20,20,0,0,3,3,6,4,3,0,0,2,0,0,0,1,2,1,12,1,0,0,0,1,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27,"['potassium nitrate','sodium fluoride']","['water','sorbitol','hydrated silica','glycerin','peg-8','sodium lactate','flavor','cocamidopropyl betaine','titanium dioxide','gum xanthan','sodium saccharin','pvm/ma copolymer','sodium hydroxide']","Sensodyne Pronamel Intensive Enamel Repair Extra Fresh Toothpaste for Enamel Strengthening, 3.4 ounces",$5.72 ,"['[N+](=O)([O-])[O-].[K+]','[F-].[Na+]']","['O','C(C(C(C(C(CO)O)O)O)O)O','O.[O-2].[O-2].[Si+4]','C(C(CO)O)O','peg-8','CC(C(=O)[O-])O.[Na+]','flavor','CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]','O=[Ti]=O','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','COC=C.C1=CC(=O)OC1=O','[OH-].[Na+]']",157,29,65,8,8,1,0,1,55,24,76,0,41,6,6,886,9,4,21,21,0,0,4,4,9,7,3,0,0,2,0,0,0,1,2,3,14,1,0,0,0,1,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,28,"['sodium fluoride','sorbitol','water','hydrated silica','sodium lauryl sulfate','trisodium phosphate','sodium phosphate','cellulose gum','carbomer 956','sodium saccharin','titanium dioxide','fd&c blue no.1']",[],"Crest Cavity Protection Regular Toothpaste, .85 oz",$0.97 ,"['[F-].[Na+]','C(C(C(C(C(CO)O)O)O)O)O','O','O.[O-2].[O-2].[Si+4]','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]','[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]','CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]','carbomer 956','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','O=[Ti]=O','fd&c blue no.1']",[],86,16,36,1,1,1,0,1,30,12,53,1,22,0,0,457,2,1,11,11,0,0,1,1,3,2,1,1,0,1,0,0,0,1,1,0,0,1,0,2,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,['sodium fluoride'],"['glycerin','hydrated silica','sodium hexametaphosphate','water','peg-6','flavor','trisodium phosphate','sodium lauryl sulfate','carrageenan','cocamidopropyl betaine','sodium saccharin','sucralose','gum xanthan','titanium dioxide','mica']","Crest 3D White Luxe Glamorous White Whitening Toothpaste, Vibrant Mint, 4.8 oz",$7.32 ,['[F-].[Na+]'],"['C(C(CO)O)O','O.[O-2].[O-2].[Si+4]','sodium hexametaphosphate','O','C(COCCOCCOCCOCCOCCO)O','flavor','[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','CCC(=O)C1=C(C(=C(C=C1)F)C2CC2NC(=O)NC3=NC=C(C=C3)C#N)O.CC(=O)[O-].CC(=O)[O-].[Zn+2]','CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','O=[Ti]=O','[O-2].O=[Al]O[Al]=O.O=[Si]=O.[K+].[K+]']",235,31,87,9,10,2,1,3,75,27,111,0,74,8,9,1306,13,5,21,21,0,1,5,5,10,8,4,0,0,4,1,0,0,2,2,1,20,5,0,1,1,1,31,3,1,1,3,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,30,"['sodium fluoride','water','hydrated silica','glycerin','sodium lauryl sulfate','gum xanthan','titanium dioxide','peg','sodium saccharin','carrageenan','red 30','fd&c blue no.1']",[],"waterfresh Cavity Protection Fluoride Toothpaste, Cool Mint, 5.6 ounce Twinpack (two 5.6oz tubes)",$2.98 ,"['[F-].[Na+]','O','O.[O-2].[O-2].[Si+4]','C(C(CO)O)O','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','O=[Ti]=O','C(CO)O','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','CCC(=O)C1=C(C(=C(C=C1)F)C2CC2NC(=O)NC3=NC=C(C=C3)C#N)O.CC(=O)[O-].CC(=O)[O-].[Zn+2]','CC1=CC(=CC2=C1C(=O)C(=C3C(=O)C4=C(S3)C=C(C=C4C)Cl)S2)Cl','fd&c blue no.1']",[],178,25,61,9,10,4,1,5,54,21,77,0,36,6,7,978,15,4,16,16,0,1,4,4,10,8,3,0,2,3,1,2,0,4,4,1,12,4,0,0,1,1,9,2,0,0,0,1,0,0,0,1,1,3,3,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,31,['stannous fluoride'],"['water','sorbitol','hydrated silica','glycerin','peg-12','tetrasodium pyrophosphate','sodium lauryl sulfate','microcrystalline cellulose','sodium citrate','zinc phosphate','flavor','cellulose gum','sodium saccharin','cocamidopropyl betaine','gum xanthan','citric acid','sucralose','mica','titanium dioxide','fd&c blue no.1','yellow 10']","Colgate Total Toothpaste, Fresh Mint Stripe Gel, 4.8 oz. 2-pack",$4.96 ,['F[Sn]F'],"['O','C(C(C(C(C(CO)O)O)O)O)O','O.[O-2].[O-2].[Si+4]','C(C(CO)O)O','peg-12','[O-]P(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O','C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+]','[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[Zn+2].[Zn+2].[Zn+2]','flavor','CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','C(C(=O)O)C(CC(=O)O)(C(=O)O)O','C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O','[O-2].O=[Al]O[Al]=O.O=[Si]=O.[K+].[K+]','O=[Ti]=O','fd&c blue no.1','yellow 10']",291,54,124,12,12,1,0,1,110,50,158,3,82,11,11,1621,13,10,43,41,0,0,10,10,14,8,2,1,0,2,0,0,0,1,2,1,20,5,0,4,0,1,17,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,"['sorbitol','purified water','hydrated silica','vegetable glycerin','calcium carbonate','xylitol','erythritol','gum xanthan','titanium dioxide','coconut oil','zinc citrate cocomidopropyl betaine','sodium cocoyl glutamate','potassium sorbate','stevia rebaudiana leaf extract', 'tea tree oil']",[],"Hello Fluoride Free Antiplaque and Whitening Toothpaste, Vegan & SLS Free, Natural Peppermint with Tea Tree Oil & Coconut Oil, 4.7oz",$3.97 ,"['C(C(C(C(C(CO)O)O)O)O)O','O','O.[O-2].[O-2].[Si+4]','vegetable glycerin','C(=O)([O-])[O-].[Ca+2]','C(C(C(C(CO)O)O)O)O','C(C(C(CO)O)O)O','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','O=[Ti]=O','coconut oil','zinc citrate cocomidopropyl betaine','C(CC(=O)[O-])C(C(=O)O)N.[Na+]','CC=CC=CC(=O)[O-].[K+]','stevia rebaudiana leaf extract', 'tea tree oil']",[],130,35,60,6,6,0,0,0,53,30,67,0,34,6,6,746,6,5,26,26,0,0,5,7,7,4,0,0,3,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,33,['stannous fluoride'],"['glycerin','hydrated silica','water','propylene glycol','peg-12','pentasodium triphosphate','sodium citrate','sodium lauryl sulfate','flavor','pvp','microcrystalline cellulose','trisodium phosphate','zinc oxide','citric acid','zinc citrate','phosphoric acid','sodium saccharin','cocamidopropyl betaine','carrageenan','gum xanthan','pvm/ma copolymer','sucralose','titanium dioxide']","Colgate Total Whitening Toothpaste, Advanced Whitening, 5.1 oz. 2-pack- Paste",$6.96 ,['F[Sn]F'],"['C(C(CO)O)O','O.[O-2].[O-2].[Si+4]','O','CC(CO)O','peg-12','[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+]','C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+]','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','flavor','C=CN1CCCC1=O','C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O','[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]','O=[Zn]','C(C(=O)O)C(CC(=O)O)(C(=O)O)O','C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Zn+2].[Zn+2].[Zn+2]','OP(=O)(O)O','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]','CCC(=O)C1=C(C(=C(C=C1)F)C2CC2NC(=O)NC3=NC=C(C=C3)C#N)O.CC(=O)[O-].CC(=O)[O-].[Zn+2]','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','COC=C.C1=CC(=O)OC1=O','C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O','O=[Ti]=O']",347,52,141,14,15,2,1,3,123,48,177,2,90,12,13,1904,18,17,36,32,0,1,17,17,25,20,5,0,0,5,1,0,0,2,2,3,22,6,0,5,1,1,17,3,1,1,3,1,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
